,Age,Candidate,Criminal_Case,District,Education,Party,State,Winner,Year,Liabilities_num,Assets_num
5811,41,A. Christhuraj,0,BANGALORE CENTRAL,10th Pass,IND,KARNATAKA,No,2019,375000,691000
5812,44,Arun Prasad A,0,BANGALORE CENTRAL,12th Pass,Viduthalai Chiruthaigal Katchi,KARNATAKA,No,2019,0,46500
5813,43,Badaroddin Mohammadyusuf Kamdod,0,BELGAUM,Graduate,BSP,KARNATAKA,No,2019,0,18012500
5814,44,Buland Deepak Dalavi,0,BELGAUM,12th Pass,IND,KARNATAKA,No,2019,0,1449699
5815,33,Chetak Kumar Yallappa Kamble,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,0,110000
5816,42,Dhananjay Rajaram Patil,0,BELGAUM,12th Pass,IND,KARNATAKA,No,2019,3520000,6730605
5817,44,Dilshaad Sikandar Tahashildar,0,BELGAUM,Literate,RPI(A),KARNATAKA,No,2019,0,95000
5818,64,B. Krishna Prasad,0,BANGALORE CENTRAL,12th Pass,"Proutist Bloc, India",KARNATAKA,No,2019,550000,8110000
5819,42,C. B. K. Rama,0,BANGALORE CENTRAL,Illiterate,IND,KARNATAKA,No,2019,0,152317000
5820,35,C.J. Aditya,0,BANGALORE CENTRAL,12th Pass,IND,KARNATAKA,No,2019,0,353000
5821,69,Dr.Virupakshappa Sadhunavar,0,BELGAUM,Graduate Professional,INC,KARNATAKA,No,2019,225214094,315866105
5822,51,Gajanan Amrut Thokanekar,0,BELGAUM,12th Pass,IND,KARNATAKA,No,2019,0,212500
5823,50,Dr. Philip Mariyan,0,BANGALORE CENTRAL,Others,IND,KARNATAKA,No,2019,0,2218000
5824,39,Francis Binny Jose,0,BANGALORE CENTRAL,Graduate Professional,IND,KARNATAKA,No,2019,450000,625000
5825,40,Hunsur K. Chandrashekar,0,BANGALORE CENTRAL,Graduate,Democratic Prajakranthi Party Secularist,KARNATAKA,No,2019,0,6375000
5826,42,Ganesh Daddikar,1,BELGAUM,Others,IND,KARNATAKA,No,2019,116326,1820007
5827,60,Gopal Balavantrao Desai,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,250000,5800000
5828,38,Kallappa Krishnappa Kowadkar,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,30000,5141500
5829,36,Kavita Deepak Kole,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,250600
5830,38,Jenifar J. Russell,0,BANGALORE CENTRAL,Graduate Professional,IND,KARNATAKA,No,2019,0,5180922
5831,42,Kempurajan,0,BANGALORE CENTRAL,Graduate Professional,Republican Sena,KARNATAKA,No,2019,0,41000
5832,69,Krishnakant Kamanna Birje,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,100000,3724000
5833,85,Lakshmanarav Melage,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,0,896000
5834,44,Laxman Bhimarao Dalavi,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,66970,468000
5835,34,M.K. Pasha,0,BANGALORE CENTRAL,Graduate,BSP,KARNATAKA,No,2019,0,31000
5836,41,Mellegatti Shridevi ,0,BANGALORE CENTRAL,Post Graduate,Uttama Prajaakeeya Party,KARNATAKA,No,2019,0,1629828
5837,42,Nawaz Dilber,0,BANGALORE CENTRAL,10th Pass,Karnataka Karmikara Paksha,KARNATAKA,No,2019,13000,1100000
5838,54,Pradeep Mendonca,0,BANGALORE CENTRAL,Graduate,IND,KARNATAKA,No,2019,0,5859181
5839,53,Prakash Raj,1,BANGALORE CENTRAL,12th Pass,IND,KARNATAKA,No,2019,38320377,320963268
5840,45,Mahadev Maruti Manganakar,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,870200
5841,38,Manjunath Rajappanavar,0,BELGAUM,Graduate,Uttama Prajaakeeya Party,KARNATAKA,No,2019,0,2212500
5842,51,Maruti Siddappa Chougule,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,2980500
5843,37,Raparti Anil Kumar,0,BANGALORE CENTRAL,Graduate,IND,KARNATAKA,No,2019,0,1252000
5844,39,Rizwan Arshad,0,BANGALORE CENTRAL,Graduate,INC,KARNATAKA,No,2019,45079101,158434648
5845,64,S. Mohan Kumar,0,BANGALORE CENTRAL,Post Graduate,IND,KARNATAKA,No,2019,0,21125300
5846,65,S. Pandurangan,0,BANGALORE CENTRAL,10th Pass,IND,KARNATAKA,No,2019,1109000,7550000
5847,48,Srinivasan R,0,BANGALORE CENTRAL,Graduate,Indian Christian Front,KARNATAKA,No,2019,0,760000
5848,30,Megharaj Shivagoudappa Khanagoudar,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,0
5849,26,Nagesh Subhash Bobate,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,93500
5850,46,Syed Asif Bukhari,0,BANGALORE CENTRAL,Graduate,IND,KARNATAKA,No,2019,0,368000
5851,54,Nanda Maruti Kodachwadkar,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,400000,3795000
5852,52,Neelkanth Mahadev Patil,0,BELGAUM,12th Pass,IND,KARNATAKA,No,2019,725000,40801000
5853,48,Niteen Dhondiba Anandache,0,BELGAUM,Graduate Professional,IND,KARNATAKA,No,2019,0,570169
5854,57,Onkarsingh C Bhatia,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,1500000,57620000
5855,61,Pandurang Mallappa Pattan,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,25200
5856,51,Prabhakar Bhujang Patil,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,85200
5857,48,Prakash Balappa Nesarkar,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,35500
5858,40,Pranam Prakash Patil,0,BELGAUM,12th Pass,IND,KARNATAKA,No,2019,0,212500
5859,44,Rajendra Yallappa Patil,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,100000,240500
5860,41,Raju Changappa Divatage,0,BELGAUM,5th Pass,IND,KARNATAKA,No,2019,0,932500
5861,64,Ramchandra Dattoba Patil,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,334000
5862,38,Ramchandra Krishna Gaonkar,0,BELGAUM,8th Pass,IND,KARNATAKA,No,2019,15000,1736000
5863,41,Ranjit Kallappa Patil,1,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,400000,4460500
5864,42,Sachin Manohar Nikam,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,152500
5865,31,Sachin Shantaram Kelavekar,0,BELGAUM,12th Pass,IND,KARNATAKA,No,2019,0,1549200
5866,35,Sandeep Vasant Lad,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,0,250500
5867,39,Sanjay Kamble,0,BELGAUM,8th Pass,IND,KARNATAKA,No,2019,0,586000
5868,64,Shankar Chogule,0,BELGAUM,Post Graduate,IND,KARNATAKA,No,2019,400000,3534061
5869,50,Shankar Pandappa Rathod,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,500000,10775000
5870,54,Shivaraj Narayan Patil,0,BELGAUM,12th Pass,IND,KARNATAKA,No,2019,0,270570
5871,31,Shrikant Balkrishna Kadam,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,2000000,3145814
5872,25,Shubham Vikrant Shelke,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,294000
5873,34,Sunil Guddakayu,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,0,7484000
5874,31,Sunil Vittal Dasar,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,500000,688500
5875,46,Suresh Basappa Maralingannavar,0,BELGAUM,Post Graduate,IND,KARNATAKA,No,2019,30000,1509000
5876,58,Suresh Khemanna Rajukar,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,0,413773
5877,29,Uday Naik,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,65000,401000
5878,54,Uday Ramappa Kundargi,0,BELGAUM,Graduate Professional,IND,KARNATAKA,No,2019,0,29650000
5879,40,Vijay Krishna Madar,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,50000,305301
5880,59,Vijay Laxman Patil,0,BELGAUM,Graduate,IND,KARNATAKA,No,2019,0,6706796
5881,26,Vinayak Balakrishna More,0,BELGAUM,Others,IND,KARNATAKA,No,2019,500000,269796
5882,48,Vinayak Gopal Gunjatkar,0,BELGAUM,Others,IND,KARNATAKA,No,2019,1188000,26633646
5883,27,Vishwanath Buwaji,0,BELGAUM,10th Pass,IND,KARNATAKA,No,2019,0,75294
5884,68,Vishnu Dayal Ram,0,PALAMU,Graduate,BJP,JHARKHAND,Yes,2019,90922,32273873
5885,33,Amindra Paswan,0,PALAMU,10th Pass,Bhartiya Lok Seva Dal,JHARKHAND,No,2019,75000,3787000
5886,47,Anjana Bhuiyan,0,PALAMU,8th Pass,BSP,JHARKHAND,No,2019,2512110,12484775
5887,31,Baban Bhuiya,0,PALAMU,12th Pass,Jai Prakash Janata Dal,JHARKHAND,No,2019,0,200426
5888,54,Balkesh Prasad Paswan,0,PALAMU,10th Pass,Ambedkar National Congress,JHARKHAND,No,2019,500000,11100511
5889,40,Dinesh Ram,1,PALAMU,10th Pass,IND,JHARKHAND,No,2019,0,1750038
5890,51,Ghuran Ram,5,PALAMU,Graduate,RJD,JHARKHAND,No,2019,793697,15227170
5891,50,Annapurna Devi,0,KODARMA,Post Graduate,BJP,JHARKHAND,Yes,2019,3189066,97636939
5892,50,Ajay Krishna,2,KODARMA,12th Pass,Rashtriya Jansangharsh Swaraj Party,JHARKHAND,No,2019,0,6398000
5893,46,Avadhesh Kumar Singh,0,KODARMA,Graduate Professional,Vishva SHakti Party,JHARKHAND,No,2019,0,1896800
5894,52,Sudarshan Bhagat,0,LOHARDAGA,Graduate,BJP,JHARKHAND,Yes,2019,525000,12947303
5895,47,Aalone Baxla,0,LOHARDAGA,Graduate,IND,JHARKHAND,No,2019,0,2738947
5896,50,Arjun Munda,0,KHUNTI,12th Pass,BJP,JHARKHAND,Yes,2019,27106434,91507865
5897,35,Abinashi Mundu,0,KHUNTI,Graduate,Hum Bhartiya Party,JHARKHAND,No,2019,0,1130569
5898,69,Jorawar Ram,1,PALAMU,Literate,IND,JHARKHAND,No,2019,0,22700000
5899,52,Madan Ram,0,PALAMU,12th Pass,CPI(ML) Red Star,JHARKHAND,No,2019,105000,843000
5900,45,Prayag Ram,0,PALAMU,Graduate,Proutist Sarva Samaj,JHARKHAND,No,2019,0,244200
5901,65,Ramji Paswan,1,PALAMU,Graduate,IND,JHARKHAND,No,2019,50000,6801000
5902,61,Babu Lal Marandi,10,KODARMA,Graduate,Jharkhand Vikas Morcha (Prajatantrik),JHARKHAND,No,2019,0,10951372
5903,28,Bayas Kumar,1,KODARMA,Graduate,Moolniwasi Samaj Party,JHARKHAND,No,2019,50000,1156819
5904,39,Dayanand Kumar,0,KODARMA,12th Pass,Janata Congress,JHARKHAND,No,2019,400000,2312284
5905,28,Kanchan Kumari,0,KODARMA,Graduate,AITC,JHARKHAND,No,2019,1200000,5290000
5906,34,Ajit Kumar Bhagat,0,LOHARDAGA,Post Graduate,IND,JHARKHAND,No,2019,0,2550000
5907,25,Ambar Saurav Kunal,0,LOHARDAGA,Graduate Professional,IND,JHARKHAND,No,2019,0,1997468
5908,27,Anand Paul Tirkey,0,LOHARDAGA,Graduate Professional,IND,JHARKHAND,No,2019,0,2647000
5909,50,Ajay Topno,0,KHUNTI,Graduate,Jharkhand Party,JHARKHAND,No,2019,0,8191682
5910,50,Indumati Mundu,0,KHUNTI,Graduate,BSP,JHARKHAND,No,2019,150000,1323000
5911,57,Kali Charan Munda,0,KHUNTI,12th Pass,INC,JHARKHAND,No,2019,0,5111665
5912,40,Satyendra Kumar Paswan,0,PALAMU,12th Pass,IND,JHARKHAND,No,2019,200000,10585000
5913,37,Shravan Kumar Ravi,0,PALAMU,10th Pass,IND,JHARKHAND,No,2019,22000,955600
5914,61,Shyam Narayan Bhuiya,2,PALAMU,8th Pass,Bahujan Mukti Party,JHARKHAND,No,2019,0,17130000
5915,52,Md Mahboob Alam,0,KODARMA,Literate,IND,JHARKHAND,No,2019,45000,1887000
5916,37,Pradip Turi,0,KODARMA,8th Pass,IND,JHARKHAND,No,2019,0,1635648
5917,46,Raj Kumar Yadav,4,KODARMA,10th Pass,CPI(ML)(L),JHARKHAND,No,2019,3514000,14941593
5918,53,Deo Kumar Dhan,1,LOHARDAGA,Graduate,Jharkhand Party,JHARKHAND,No,2019,2400000,22679920
5919,26,Dinesh Oraon,0,LOHARDAGA,12th Pass,AITC,JHARKHAND,No,2019,800000,9232000
5920,40,Meenakshi Munda,0,KHUNTI,Doctorate,IND,JHARKHAND,No,2019,851103,13477647
5921,26,Munna Baraik,0,KHUNTI,12th Pass,Aihra National Party,JHARKHAND,No,2019,0,2570785
5922,40,Sushma Mehta,3,PALAMU,12th Pass,CPI(ML)(L),JHARKHAND,No,2019,412090,3545751
5923,0,Uday Kumar Paswan,0,PALAMU,10th Pass,Jan Sangharsh Virat Party,JHARKHAND,No,2019,0,477000
5924,34,Umesh Kumar Paswan,0,PALAMU,10th Pass,Voters Party International,JHARKHAND,No,2019,50000,1000000
5925,28,Vijay Kumar,0,PALAMU,12th Pass,IND,JHARKHAND,No,2019,0,2116596
5926,44,Rameshwar Pd Yadav,0,KODARMA,Post Graduate,IND,JHARKHAND,No,2019,67000,1342200
5927,31,Sarfaraj Ahmad,1,KODARMA,12th Pass,BSP,JHARKHAND,No,2019,1100000,2538727
5928,33,Shivnath Saw,0,KODARMA,10th Pass,AIFB,JHARKHAND,No,2019,0,3318988
5929,65,Ekus Dhan,0,LOHARDAGA,Graduate,IND,JHARKHAND,No,2019,0,2066713
5930,43,Kalindar Oraon,0,LOHARDAGA,12th Pass,IND,JHARKHAND,No,2019,25000,1636800
5931,47,Neel Justin Beck,3,KHUNTI,12th Pass,Bharatiya Minorities Suraksha Mahasangh,JHARKHAND,No,2019,132000,258000
5932,45,Niyaran Herenj,0,KHUNTI,Post Graduate,IND,JHARKHAND,No,2019,0,1942000
5933,64,Sibil Kandulna,0,KHUNTI,Graduate,Rashtriya Sangail Party,JHARKHAND,No,2019,0,4628483
5934,65,Sukhram Herenj,0,KHUNTI,Graduate,IND,JHARKHAND,No,2019,0,125500
5935,36,Vijay Ram,0,PALAMU,8th Pass,IND,JHARKHAND,No,2019,0,131000
5936,58,Tuklal Nayak,0,KODARMA,Post Graduate,Hindusthan Nirman Dal,JHARKHAND,No,2019,0,2497500
5937,47,Raghunath Mahli,0,LOHARDAGA,8th Pass,IND,JHARKHAND,No,2019,250000,1804321
5938,49,Saniya Oraon,1,LOHARDAGA,8th Pass,IND,JHARKHAND,No,2019,0,1048129
5939,41,Sanjay Oraon,0,LOHARDAGA,8th Pass,IND,JHARKHAND,No,2019,0,1352000
5940,40,Sharvan Kumar Panna,0,LOHARDAGA,Literate,BSP,JHARKHAND,No,2019,50000,1973500
5941,57,Sukhdeo Bhagat,1,LOHARDAGA,Post Graduate,INC,JHARKHAND,No,2019,3935029,21094142
5942,36,Vijay Kumar Hansdak,0,RAJMAHAL,10th Pass,JMM,JHARKHAND,Yes,2019,2743560,12919555
5943,31,Baidhnath Pahadiya,0,RAJMAHAL,8th Pass,BSP,JHARKHAND,No,2019,0,1854160
5944,56,Barnad Hembrom,0,RAJMAHAL,Graduate Professional,IND,JHARKHAND,No,2019,0,3232000
5945,30,Christopher Murmu,0,RAJMAHAL,12th Pass,IND,JHARKHAND,No,2019,0,86000
5946,56,Gopin Soren,0,RAJMAHAL,Graduate,CPI(M),JHARKHAND,No,2019,10000,2402310
5947,63,Hemlal Murmu,0,RAJMAHAL,Graduate,BJP,JHARKHAND,No,2019,17588570,56991946
5948,36,Mahashay Tudu,0,RAJMAHAL,8th Pass,Hindusthan Nirman Dal,JHARKHAND,No,2019,0,1457100
5949,43,Mahendra Hansda,11,RAJMAHAL,10th Pass,IND,JHARKHAND,No,2019,0,5987000
5950,55,Jayant Sinha,0,HAZARIBAGH,Post Graduate,BJP,JHARKHAND,Yes,2019,193271437,770749002
5951,43,Bhawesh Kumar Mishra,1,HAZARIBAGH,Graduate,Bharatiya Jan Kranti Dal (Democratic),JHARKHAND,No,2019,0,290000
5952,73,Bhubaneshwar Prasad Mehta,1,HAZARIBAGH,12th Pass,CPI,JHARKHAND,No,2019,0,38958977
5953,29,Gautam Kumar,1,HAZARIBAGH,Graduate,IND,JHARKHAND,No,2019,395000,4420000
5954,47,Nishikant Dubey,4,GODDA,Doctorate,BJP,JHARKHAND,Yes,2019,0,462757500
5955,43,Anup Kumar Sinha,0,GODDA,Graduate,IND,JHARKHAND,No,2019,0,10895000
5956,49,Asha Makede,0,GODDA,Doctorate,Pichhara Samaj Party United,JHARKHAND,No,2019,0,10000
5957,36,Birendra Kumar,1,GODDA,Post Graduate,IND,JHARKHAND,No,2019,0,410031
5958,48,Mahesh Pahadiya,0,RAJMAHAL,Literate,IND,JHARKHAND,No,2019,25000,1048500
5959,65,Mandal Hansda,0,RAJMAHAL,12th Pass,IND,JHARKHAND,No,2019,0,872228
5960,34,Mangal Marandi,0,RAJMAHAL,5th Pass,IND,JHARKHAND,No,2019,0,171000
5961,35,Mary Nisha Hansdak,0,RAJMAHAL,12th Pass,Bahujan Mukti Party,JHARKHAND,No,2019,0,603000
5962,32,Monika Kisku,0,RAJMAHAL,Graduate,AITC,JHARKHAND,No,2019,950000,4946922
5963,74,Gopal Prasad Sahu,0,HAZARIBAGH,Graduate,INC,JHARKHAND,No,2019,21867709,346174281
5964,35,Jagat Kumar Soni,0,HAZARIBAGH,Post Graduate,Bhartiya Azad Sena,JHARKHAND,No,2019,55000,2783000
5965,34,Jitendra Kumar Barnwal,0,GODDA,12th Pass,IND,JHARKHAND,No,2019,353210,1314140
5966,82,K. Rangaiah,0,GODDA,Post Graduate,IND,JHARKHAND,No,2019,0,680000
5967,52,Madhusudan Ray,0,GODDA,10th Pass,IND,JHARKHAND,No,2019,3585,871394
5968,55,Mahesh Kumar Suman,0,GODDA,Post Graduate,IND,JHARKHAND,No,2019,0,220000
5969,35,Murari Kapri,0,GODDA,8th Pass,Aam Adhikar Morcha,JHARKHAND,No,2019,1875000,3325367
5970,44,Neeraj Hembrom,0,RAJMAHAL,Graduate,AIFB,JHARKHAND,No,2019,2508000,23588789
5971,28,Krishna Kumar Singh,0,HAZARIBAGH,Graduate,Bharat Prabhat Party,JHARKHAND,No,2019,0,2703300
5972,45,Md Mubarak,0,HAZARIBAGH,Literate,Janata Congress,JHARKHAND,No,2019,0,279125
5973,47,Noor Hassan,0,GODDA,Graduate,Rashtriya Samta Party (Secular),JHARKHAND,No,2019,0,2051330
5974,53,Pradeep Yadav,13,GODDA,Graduate,Jharkhand Vikas Morcha (Prajatantrik),JHARKHAND,No,2019,0,14197149
5975,42,Md. Moin Uddin Ahmad,1,HAZARIBAGH,Graduate,IND,JHARKHAND,No,2019,60000,2876762
5976,47,Misbahul Islam,1,HAZARIBAGH,12th Pass,Peoples Party of India (Democratic),JHARKHAND,No,2019,0,3383000
5977,38,Rajesh Ranjan,0,HAZARIBAGH,Post Graduate,SUCI(C),JHARKHAND,No,2019,0,1544940
5978,39,Rajni Devi,0,HAZARIBAGH,Literate,Jai Prakash Janata Dal,JHARKHAND,No,2019,0,84754
5979,46,Zaffar Obaid,0,GODDA,Doctorate,BSP,JHARKHAND,No,2019,0,873613
5980,34,Ramavtar Mahto,0,HAZARIBAGH,12th Pass,IND,JHARKHAND,No,2019,0,1790000
5981,49,Rameshwar Ram Kushwaha,0,HAZARIBAGH,Graduate,AIFB,JHARKHAND,No,2019,0,885838
5982,28,Tekochand Mahto,0,HAZARIBAGH,Graduate Professional,IND,JHARKHAND,No,2019,50000,2608338
5983,62,Vinod Kumar,0,HAZARIBAGH,Graduate,BSP,JHARKHAND,No,2019,0,27695641
5984,39,Sunil Soren,0,DUMKA,12th Pass,BJP,JHARKHAND,Yes,2019,685516,4737559
5985,44,Arjun Pujhar,0,DUMKA,10th Pass,AITC,JHARKHAND,No,2019,8000,1566773
5986,64,Baghrai Soren,0,DUMKA,Graduate Professional,IND,JHARKHAND,No,2019,0,660000
5987,60,Dr. Shrilal Kisku,0,DUMKA,Graduate Professional,IND,JHARKHAND,No,2019,0,3010115
5988,69,Mohril Murmu,0,DUMKA,Graduate Professional,IND,JHARKHAND,No,2019,0,790000
5989,34,Probina Murmu,0,DUMKA,10th Pass,IND,JHARKHAND,No,2019,0,140000
5990,69,Pashupati Nath Singh,0,DHANBAD,Graduate,BJP,JHARKHAND,Yes,2019,0,27286918
5991,58,Bamapada Bauri,1,DHANBAD,Post Graduate,IND,JHARKHAND,No,2019,0,3052000
5992,35,Deepak Kumar Das,0,DHANBAD,12th Pass,Peoples Party of India (Democratic),JHARKHAND,No,2019,0,1477000
5993,55,Sunil Kumar Singh,0,CHATRA,Post Graduate,BJP,JHARKHAND,Yes,2019,1889051,226209137
5994,64,Abdul Rajak Ansari,1,CHATRA,Literate,Sadan Vikas Party,JHARKHAND,No,2019,0,1645000
5995,33,Rajesh Besra,0,DUMKA,Graduate,IND,JHARKHAND,No,2019,0,135996
5996,25,Ramesh Tudu,0,DUMKA,10th Pass,IND,JHARKHAND,No,2019,0,1707200
5997,68,Raska Soren ,0,DUMKA,8th Pass,IND,JHARKHAND,No,2019,0,1835000
5998,45,Samuel Tudu,0,DUMKA,8th Pass,IND,JHARKHAND,No,2019,0,47000
5999,69,Heera Lal Shankhvar,0,DHANBAD,Post Graduate,AIFB,JHARKHAND,No,2019,25000,9136000
6000,67,K.C.Singh Raj,0,DHANBAD,Post Graduate,IND,JHARKHAND,No,2019,0,1083000
6001,58,Kirti Azad,4,DHANBAD,Graduate,INC,JHARKHAND,No,2019,5147300,84026755
6002,49,Lakshmi Devi,0,DHANBAD,Literate,IND,JHARKHAND,No,2019,0,332262
6003,41,Madhvi Singh,0,DHANBAD,8th Pass,AITC,JHARKHAND,No,2019,0,21365000
6004,40,Arjun Kumar,2,CHATRA,10th Pass,CPI,JHARKHAND,No,2019,90000,4518000
6005,51,Arun Kumar Yadav,1,CHATRA,Graduate,IND,JHARKHAND,No,2019,0,4765200
6006,25,Ashutosh Kumar,0,CHATRA,10th Pass,Purvanchal Janta Party (Secular),JHARKHAND,No,2019,0,7480000
6007,73,Satish Soren,0,DUMKA,Graduate,Jharkhand Peoples Party,JHARKHAND,No,2019,0,3936986
6008,45,Senapati Murmu,0,DUMKA,10th Pass,CPI,JHARKHAND,No,2019,341860,2468599
6009,72,Shibu Soren,0,DUMKA,10th Pass,JMM,JHARKHAND,No,2019,14999229,72593962
6010,72,Mantosh Kumar Mandal,0,DHANBAD,Post Graduate,Amra Bangalee,JHARKHAND,No,2019,0,4693000
6011,47,Meghnath Rawani,0,DHANBAD,Graduate Professional,BSP,JHARKHAND,No,2019,0,3662000
6012,40,Meraj Khan,3,DHANBAD,12th Pass,SP,JHARKHAND,No,2019,250000,4070260
6013,43,Mihir Chandra Mahato,0,DHANBAD,12th Pass,Ambedkarite Party of India,JHARKHAND,No,2019,0,631000
6014,51,Ayub Kha,0,CHATRA,10th Pass,IND,JHARKHAND,No,2019,40000,1556148
6015,34,Bagendra Ram,0,CHATRA,8th Pass,IND,JHARKHAND,No,2019,0,1033000
6016,37,Bhagalpuri Yadav,0,CHATRA,Literate,IND,JHARKHAND,No,2019,75000,3937000
6017,35,Dhananjay Kumar,0,CHATRA,10th Pass,IND,JHARKHAND,No,2019,0,670000
6018,40,Stephan Besra,0,DUMKA,10th Pass,BSP,JHARKHAND,No,2019,800000,3711000
6019,37,Thakuroon Soren,1,DUMKA,5th Pass,IND,JHARKHAND,No,2019,0,59115
6020,35,Prem Prakash Paswan,0,DHANBAD,12th Pass,IND,JHARKHAND,No,2019,0,602150
6021,51,Rajesh Kumar Singh,0,DHANBAD,Graduate,IND,JHARKHAND,No,2019,14943313,24038468
6022,69,Ram Lal Mahto,0,DHANBAD,Graduate,SUCI(C),JHARKHAND,No,2019,0,2187849
6023,34,Sanjay Paswan,0,DHANBAD,8th Pass,IND,JHARKHAND,No,2019,0,50000
6024,40,Duleshwar Saw,0,CHATRA,8th Pass,IND,JHARKHAND,No,2019,2000000,13193000
6025,66,Jaidullah Ansari,0,CHATRA,Literate,IND,JHARKHAND,No,2019,100000,6925000
6026,33,Siddharth Gautam,2,DHANBAD,10th Pass,IND,JHARKHAND,No,2019,0,17651935
6027,53,Sudhir Kumar Mahato,0,DHANBAD,Graduate Professional,Bahujan Mukti Party,JHARKHAND,No,2019,390000,14649361
6028,55,Umesh Paswan,0,DHANBAD,Literate,IND,JHARKHAND,No,2019,20000,179496
6029,29,Varun Kumar,0,DHANBAD,Graduate,IND,JHARKHAND,No,2019,19500,92800
6030,49,Manoj Kumar Pandey,0,CHATRA,Post Graduate,IND,JHARKHAND,No,2019,5905032,14143740
6031,63,Manoj Kumar Yadav,0,CHATRA,Graduate,INC,JHARKHAND,No,2019,249224,44186530
6032,36,Nageshwar Ganjhu,0,CHATRA,Literate,BSP,JHARKHAND,No,2019,0,101166000
6033,59,Nand Lal Prasad Keshari,0,CHATRA,10th Pass,IND,JHARKHAND,No,2019,2300000,6689000
6034,43,Nandlal Prasad,0,CHATRA,Graduate,IND,JHARKHAND,No,2019,450000,16156581
6035,25,Pankaj Ranjan,0,CHATRA,12th Pass,Jharkhand Peoples Party,JHARKHAND,No,2019,0,4726929
6036,47,Pramod Toppo,0,CHATRA,Post Graduate,IND,JHARKHAND,No,2019,0,130000
6037,41,Rajendra Sahu,0,CHATRA,10th Pass,IND,JHARKHAND,No,2019,58992436,84976547
6038,51,Ramanand Das,0,CHATRA,Graduate,Bhartiya Sarvodaya Party,JHARKHAND,No,2019,65000,4390000
6039,63,Rameshi Ram,0,CHATRA,Graduate,IND,JHARKHAND,No,2019,1400000,10725000
6040,43,Sagar Ram,0,CHATRA,Illiterate,Akhil Bharat Hindu Mahasabha,JHARKHAND,No,2019,43000,5778100
6041,52,Shaukat Ali,0,CHATRA,8th Pass,Bharatiya Momin Front,JHARKHAND,No,2019,550000,1710000
6042,52,Subhash Prasad Yadav,3,CHATRA,Graduate,RJD,JHARKHAND,No,2019,5208407,53288310
6043,26,Yogendra Yadav,0,CHATRA,Graduate Professional,IND,JHARKHAND,No,2019,0,1905000
6044,50,Chandra Prakash Choudhary,2,GIRIDIH,Graduate,AJSU Party,JHARKHAND,Yes,2019,1330000,13456889
6045,57,Ahmad Ansari,0,GIRIDIH,Literate,Bhartiya Lokmat Rashtrwadi Party,JHARKHAND,No,2019,0,290000
6046,38,Amit Jani,9,GIRIDIH,Graduate Professional,Uttar Pradesh Navnirman Sena,JHARKHAND,No,2019,1600000,6800000
6047,37,Chandra Deo Prasad,0,GIRIDIH,Post Graduate,Aihra National Party,JHARKHAND,No,2019,0,2102000
6048,68,Dwaraka Prasad Lala,1,GIRIDIH,10th Pass,RPI(A),JHARKHAND,No,2019,403300,9641678
6049,52,Jagarnath Mahto,3,GIRIDIH,10th Pass,JMM,JHARKHAND,No,2019,8156343,19570591
6050,41,Jogeshwar Thakur,1,GIRIDIH,Graduate,Vishva SHakti Party,JHARKHAND,No,2019,0,4258200
6051,63,Madhu Sudan,0,GIRIDIH,10th Pass,Jharkhand Party (Secular),JHARKHAND,No,2019,1000000,8655000
6052,47,Rajendra Dasaundhi,0,GIRIDIH,Graduate,IND,JHARKHAND,No,2019,0,657329
6053,64,Rasul Baksh,1,GIRIDIH,Literate,BSP,JHARKHAND,No,2019,0,16481200
6054,83,Farooq Abdullah,1,SRINAGAR,Graduate Professional,Jammu & Kashmir National Conference,JAMMU,Yes,2019,0,121904435
